impulse_id,origin_time,origin_price,extreme_time,extreme_price,delta_t,delta_p,slope_raw,slope_log,quality_score,detector_name,direction,origin_bar_index,extreme_bar_index
pivot_n5_320,2016-06-04 00:00:00+00:00,594.64,2016-06-07 00:00:00+00:00,475.0,3,-119.63999999999999,-39.879999999999995,-0.07488045879413226,0.09256974228271082,pivot_n5,down,320,323
pivot_n5_323,2016-06-07 00:00:00+00:00,475.0,2016-12-23 00:00:00+00:00,918.5,199,443.5,2.228643216080402,0.00331370402321879,0.04213280405621886,pivot_n5,up,323,522
pivot_n5_334,2016-06-18 00:00:00+00:00,785.15,2016-08-02 00:00:00+00:00,483.0,45,-302.15,-6.714444444444444,-0.010796847303964225,0.06036283370560365,pivot_n5,down,334,379
pivot_n5_339,2016-06-23 00:00:00+00:00,544.13,2017-01-05 00:00:00+00:00,1175.0,196,630.87,3.2187244897959184,0.003927730804505124,0.060390012248009994,pivot_n5,up,339,535
pivot_n5_349,2016-07-03 00:00:00+00:00,705.25,2016-08-02 00:00:00+00:00,483.0,30,-222.25,-7.408333333333333,-0.012617856540984431,0.05437940106089829,pivot_n5,down,349,379
pivot_n5_355,2016-07-09 00:00:00+00:00,608.0,2017-01-05 00:00:00+00:00,1175.0,180,567.0,3.15,0.0036602696922894023,0.056636979498721284,pivot_n5,up,355,535
pivot_n5_364,2016-07-18 00:00:00+00:00,684.94,2016-08-02 00:00:00+00:00,483.0,15,-201.94000000000005,-13.46266666666667,-0.02328763930216267,0.06987631598023893,pivot_n5,down,364,379
pivot_n5_379,2016-08-02 00:00:00+00:00,483.0,2017-01-05 00:00:00+00:00,1175.0,156,692.0,4.435897435897436,0.005698761364908248,0.07425010513299711,pivot_n5,up,379,535
pivot_n5_387,2016-08-10 00:00:00+00:00,601.09,2016-08-15 00:00:00+00:00,561.56,5,-39.530000000000086,-7.9060000000000175,-0.013605209727191278,0.023691638090840815,pivot_n5,down,387,392
pivot_n5_392,2016-08-15 00:00:00+00:00,561.56,2017-03-02 00:00:00+00:00,1298.61,199,737.05,3.703768844221105,0.004212719173576047,0.07002025530921333,pivot_n5,up,392,591
pivot_n5_399,2016-08-22 00:00:00+00:00,586.99,2016-09-01 00:00:00+00:00,568.12,10,-18.870000000000005,-1.8870000000000005,-0.00326751198949309,0.00799696467857022,pivot_n5,down,399,409
pivot_n5_409,2016-09-01 00:00:00+00:00,568.12,2017-03-10 00:00:00+00:00,1360.0,190,791.88,4.167789473684211,0.004594249024827212,0.07699027157767314,pivot_n5,up,409,599
pivot_n5_416,2016-09-08 00:00:00+00:00,631.3,2016-09-11 00:00:00+00:00,591.8,3,-39.5,-13.166666666666666,-0.021537481802490224,0.030562561184947157,pivot_n5,down,416,419
pivot_n5_419,2016-09-11 00:00:00+00:00,591.8,2017-03-10 00:00:00+00:00,1360.0,180,768.2,4.267777777777778,0.004622617993133269,0.07673461666828517,pivot_n5,up,419,599
pivot_n5_427,2016-09-19 00:00:00+00:00,612.46,2016-09-21 00:00:00+00:00,592.63,2,-19.83000000000004,-9.91500000000002,-0.01645668796930261,0.018791480342926062,pivot_n5,down,427,429
pivot_n5_429,2016-09-21 00:00:00+00:00,592.63,2017-03-10 00:00:00+00:00,1360.0,170,767.37,4.513941176470588,0.004886292473557691,0.07887395777174563,pivot_n5,up,429,599
pivot_n5_439,2016-10-01 00:00:00+00:00,617.19,2017-04-15 00:00:00+00:00,0.06,196,-617.1300000000001,-3.148622448979592,-0.047135651198542274,0.05907475115097312,pivot_n5,down,439,635
pivot_n5_449,2016-10-11 00:00:00+00:00,647.03,2017-04-15 00:00:00+00:00,0.06,186,-646.97,-3.4783333333333335,-0.04992367407547099,0.06357420652734738,pivot_n5,down,449,635
pivot_n5_472,2016-11-03 00:00:00+00:00,746.16,2017-04-15 00:00:00+00:00,0.06,163,-746.1,-4.5773006134969325,-0.05784264276796714,0.07831708517755506,pivot_n5,down,472,635
pivot_n5_472,2016-11-03 00:00:00+00:00,672.06,2017-05-22 00:00:00+00:00,2298.0,200,1625.94,8.1297,0.006147234180784989,0.15407876726564368,pivot_n5,up,472,672
pivot_n5_478,2016-11-09 00:00:00+00:00,747.26,2017-04-15 00:00:00+00:00,0.06,157,-747.2,-4.75923566878981,-0.06006257261297249,0.07991721016310961,pivot_n5,down,478,635
pivot_n5_484,2016-11-15 00:00:00+00:00,671.23,2017-05-25 00:00:00+00:00,2806.0,191,2134.77,11.176806282722513,0.00748902309131677,0.20700826481701873,pivot_n5,up,484,675
pivot_n5_489,2016-11-20 00:00:00+00:00,753.81,2017-04-15 00:00:00+00:00,0.06,146,-753.75,-5.162671232876712,-0.06464761002481788,0.08359959526981267,pivot_n5,down,489,635
pivot_n5_495,2016-11-26 00:00:00+00:00,726.0,2017-06-12 00:00:00+00:00,2999.99,198,2273.99,11.484797979797978,0.007165728381245262,0.21657545378173218,pivot_n5,up,495,693
pivot_n5_501,2016-12-02 00:00:00+00:00,780.0,2017-04-15 00:00:00+00:00,0.06,134,-779.94,-5.82044776119403,-0.07069182564510204,0.09029466115869297,pivot_n5,down,501,635
pivot_n5_535,2017-01-05 00:00:00+00:00,1175.0,2017-04-15 00:00:00+00:00,0.06,100,-1174.94,-11.749400000000001,-0.09882434143338296,0.1574595358583347,pivot_n5,down,535,635
pivot_n5_542,2017-01-12 00:00:00+00:00,734.64,2017-06-12 00:00:00+00:00,2999.99,151,2265.35,15.0023178807947,0.009317772523219145,0.24705867884302438,pivot_n5,up,542,693
pivot_n5_552,2017-01-22 00:00:00+00:00,946.25,2017-04-15 00:00:00+00:00,0.06,83,-946.19,-11.39987951807229,-0.11645683760857463,0.13918504854787914,pivot_n5,down,552,635
pivot_n5_554,2017-01-24 00:00:00+00:00,880.0,2017-08-12 00:00:00+00:00,3974.0,200,3094.0,15.47,0.00753803257819755,0.29319637005049476,pivot_n5,up,554,754
pivot_n5_570,2017-02-09 00:00:00+00:00,1079.0,2017-04-15 00:00:00+00:00,0.06,65,-1078.94,-16.599076923076925,-0.15072616433874111,0.1793469079185637,pivot_n5,down,570,635
pivot_n5_570,2017-02-09 00:00:00+00:00,925.0,2017-08-17 00:00:00+00:00,4469.0,189,3544.0,18.75132275132275,0.008334001118629768,0.34547457303708357,pivot_n5,up,570,759
pivot_n5_590,2017-03-01 00:00:00+00:00,1085.71,2017-09-02 00:00:00+00:00,4980.0,185,3894.29,21.050216216216217,0.008233490487436764,0.38370344891739094,pivot_n5,up,590,775
pivot_n5_591,2017-03-02 00:00:00+00:00,1298.61,2017-04-15 00:00:00+00:00,0.06,44,-1298.55,-29.5125,-0.22687410130466865,0.26235274704438954,pivot_n5,down,591,635
pivot_n5_599,2017-03-10 00:00:00+00:00,1360.0,2017-04-15 00:00:00+00:00,0.06,36,-1359.94,-37.77611111111111,-0.2785736304302815,0.30375383877075096,pivot_n5,down,599,635
pivot_n5_599,2017-03-10 00:00:00+00:00,956.85,2017-09-02 00:00:00+00:00,4980.0,176,4023.15,22.85880681818182,0.00937237801512855,0.40640886152694766,pivot_n5,up,599,775
pivot_n5_605,2017-03-16 00:00:00+00:00,1277.27,2017-04-15 00:00:00+00:00,0.06,30,-1277.21,-42.57366666666667,-0.332196366116332,0.3125035537862313,pivot_n5,down,605,635
pivot_n5_607,2017-03-18 00:00:00+00:00,919.44,2017-09-02 00:00:00+00:00,4980.0,168,4060.56,24.169999999999998,0.010056073696179734,0.41984073040588854,pivot_n5,up,607,775
pivot_n5_614,2017-03-25 00:00:00+00:00,890.05,2017-09-02 00:00:00+00:00,4980.0,161,4089.95,25.40341614906832,0.010695077820467434,0.43197472653976277,pivot_n5,up,614,775
pivot_n5_631,2017-04-11 00:00:00+00:00,1234.0,2017-04-15 00:00:00+00:00,0.06,4,-1233.94,-308.485,-2.4828567303063425,0.8268320921793176,pivot_n5,down,631,635
pivot_n5_635,2017-04-15 00:00:00+00:00,0.06,2017-11-01 00:00:00+00:00,6784.0,200,6783.94,33.9197,0.05817866447115888,0.6428657345314652,pivot_n5,up,635,835
pivot_n5_661,2017-05-11 00:00:00+00:00,1889.0,2017-05-13 00:00:00+00:00,1610.0,2,-279.0,-139.5,-0.07990670476150043,0.26438845263118305,pivot_n5,down,661,663
pivot_n5_675,2017-05-25 00:00:00+00:00,2806.0,2017-07-16 00:00:00+00:00,1758.2,52,-1047.8,-20.15,-0.008989796600871692,0.1947287158750562,pivot_n5,down,675,727
pivot_n5_677,2017-05-27 00:00:00+00:00,1913.19,2017-12-07 00:00:00+00:00,19697.0,194,17783.81,91.66912371134022,0.012019042958341697,1.0,pivot_n5,up,677,871
pivot_n5_693,2017-06-12 00:00:00+00:00,2999.99,2017-07-16 00:00:00+00:00,1758.2,34,-1241.7899999999997,-36.52323529411764,-0.015715246967478808,0.2854052629222846,pivot_n5,down,693,727
pivot_n5_696,2017-06-15 00:00:00+00:00,2050.0,2017-12-17 00:00:00+00:00,19891.99,185,17841.99,96.4431891891892,0.012283661324256163,1.0,pivot_n5,up,696,881
pivot_n5_702,2017-06-21 00:00:00+00:00,2781.59,2017-07-16 00:00:00+00:00,1758.2,25,-1023.3900000000001,-40.9356,-0.018349285928676178,0.2742991376616017,pivot_n5,down,702,727
pivot_n5_707,2017-06-26 00:00:00+00:00,2258.34,2017-12-17 00:00:00+00:00,19891.99,174,17633.65,101.34281609195403,0.01250394889663729,1.0,pivot_n5,up,707,881
pivot_n5_715,2017-07-04 00:00:00+00:00,2636.1,2017-07-16 00:00:00+00:00,1758.2,12,-877.8999999999999,-73.15833333333332,-0.03375083281273574,0.33963129701601397,pivot_n5,down,715,727
pivot_n5_727,2017-07-16 00:00:00+00:00,1758.2,2017-12-17 00:00:00+00:00,19891.99,154,18133.79,117.75188311688312,0.015753419348719256,1.0,pivot_n5,up,727,881
pivot_n5_731,2017-07-20 00:00:00+00:00,2957.0,2017-07-26 00:00:00+00:00,2403.0,6,-554.0,-92.33333333333333,-0.03457621401933472,0.3031010334791117,pivot_n5,down,731,737
pivot_n5_737,2017-07-26 00:00:00+00:00,2403.0,2017-12-17 00:00:00+00:00,19891.99,144,17488.99,121.45131944444445,0.014677772092940102,1.0,pivot_n5,up,737,881
pivot_n5_759,2017-08-17 00:00:00+00:00,4469.0,2017-09-15 00:00:00+00:00,2975.01,29,-1493.9899999999998,-51.51689655172413,-0.014031629986718374,0.3717936510378617,pivot_n5,down,759,788
pivot_n5_764,2017-08-22 00:00:00+00:00,3583.46,2017-12-17 00:00:00+00:00,19891.99,117,16308.530000000002,139.38914529914533,0.014649472854869151,1.0,pivot_n5,up,764,881
pivot_n5_775,2017-09-02 00:00:00+00:00,4980.0,2017-09-15 00:00:00+00:00,2975.01,13,-2004.9899999999998,-154.23,-0.03962942236154461,0.7452359764121567,pivot_n5,down,775,788
pivot_n5_788,2017-09-15 00:00:00+00:00,2975.01,2017-12-17 00:00:00+00:00,19891.99,93,16916.980000000003,181.9030107526882,0.020430857395712095,1.0,pivot_n5,up,788,881
pivot_n5_805,2017-10-02 00:00:00+00:00,4470.0,2017-10-05 00:00:00+00:00,4150.01,3,-319.9899999999998,-106.66333333333326,-0.024759221582406496,0.24758769502711986,pivot_n5,down,805,808
pivot_n5_816,2017-10-13 00:00:00+00:00,5867.0,2017-10-18 00:00:00+00:00,5102.0,5,-765.0,-153.0,-0.027942162044820633,0.4584898340372675,pivot_n5,down,816,821
pivot_n5_821,2017-10-18 00:00:00+00:00,5102.0,2017-12-17 00:00:00+00:00,19891.99,60,14789.990000000002,246.49983333333336,0.022678075306968117,1.0,pivot_n5,up,821,881
pivot_n5_824,2017-10-21 00:00:00+00:00,6189.1,2017-10-25 00:00:00+00:00,5376.71,4,-812.3900000000003,-203.09750000000008,-0.0351782543432187,0.5443620624710732,pivot_n5,down,824,828
pivot_n5_828,2017-10-25 00:00:00+00:00,5376.71,2017-12-17 00:00:00+00:00,19891.99,53,14515.280000000002,273.87320754716984,0.024683782550655616,1.0,pivot_n5,up,828,881
pivot_n5_842,2017-11-08 00:00:00+00:00,7898.0,2017-11-12 00:00:00+00:00,5511.11,4,-2386.8900000000003,-596.7225000000001,-0.08996087702067973,1.0,pivot_n5,down,842,846
pivot_n5_846,2017-11-12 00:00:00+00:00,5511.11,2017-12-17 00:00:00+00:00,19891.99,35,14380.880000000001,410.88228571428573,0.036672888095884794,1.0,pivot_n5,up,846,881
pivot_n5_871,2017-12-07 00:00:00+00:00,19697.0,2018-06-24 00:00:00+00:00,5777.0,199,-13920.0,-69.94974874371859,-0.006163727754193111,1.0,pivot_n5,down,871,1070
pivot_n5_881,2017-12-17 00:00:00+00:00,19891.99,2018-06-24 00:00:00+00:00,5777.0,189,-14114.990000000002,-74.68248677248678,-0.006541971541473958,1.0,pivot_n5,down,881,1070
pivot_n5_886,2017-12-22 00:00:00+00:00,10400.0,2018-01-05 00:00:00+00:00,17178.0,14,6778.0,484.14285714285717,0.035844549228336145,1.0,pivot_n5,up,886,900
pivot_n5_891,2017-12-27 00:00:00+00:00,16490.0,2018-06-24 00:00:00+00:00,5777.0,179,-10713.0,-59.849162011173185,-0.005859606814370833,1.0,pivot_n5,down,891,1070
pivot_n5_894,2017-12-30 00:00:00+00:00,12500.0,2018-01-05 00:00:00+00:00,17178.0,6,4678.0,779.6666666666666,0.05298347517262958,1.0,pivot_n5,up,894,900
pivot_n5_900,2018-01-05 00:00:00+00:00,17178.0,2018-06-24 00:00:00+00:00,5777.0,170,-11401.0,-67.06470588235294,-0.0064102645796759086,1.0,pivot_n5,down,900,1070
pivot_n5_912,2018-01-17 00:00:00+00:00,9005.0,2018-01-20 00:00:00+00:00,12985.55,3,3980.5499999999993,1326.8499999999997,0.122019074051682,1.0,pivot_n5,up,912,915
pivot_n5_918,2018-01-23 00:00:00+00:00,9945.0,2018-02-20 00:00:00+00:00,11775.0,28,1830.0,65.35714285714286,0.006032454557019498,0.46347397398369516,pivot_n5,up,918,946
pivot_n5_923,2018-01-28 00:00:00+00:00,11697.24,2018-06-24 00:00:00+00:00,5777.0,147,-5920.24,-40.27374149659864,-0.00479910476013951,0.654385885097908,pivot_n5,down,923,1070
pivot_n5_932,2018-02-06 00:00:00+00:00,5873.0,2018-02-20 00:00:00+00:00,11775.0,14,5902.0,421.57142857142856,0.049686647383007064,1.0,pivot_n5,up,932,946
pivot_n5_946,2018-02-20 00:00:00+00:00,11775.0,2018-06-24 00:00:00+00:00,5777.0,124,-5998.0,-48.37096774193548,-0.005742694541156073,0.7218532173302564,pivot_n5,down,946,1070
pivot_n5_951,2018-02-25 00:00:00+00:00,9324.75,2018-03-05 00:00:00+00:00,11645.74,8,2320.99,290.12375,0.027783536548100465,1.0,pivot_n5,up,951,959
pivot_n5_959,2018-03-05 00:00:00+00:00,11645.74,2018-06-24 00:00:00+00:00,5777.0,111,-5868.74,-52.87153153153153,-0.006315819199141395,0.7465117671728949,pivot_n5,down,959,1070
pivot_n5_972,2018-03-18 00:00:00+00:00,7310.0,2018-05-05 00:00:00+00:00,9948.12,48,2638.120000000001,54.96083333333335,0.00641958989235194,0.5103019235014735,pivot_n5,up,972,1020
pivot_n5_975,2018-03-21 00:00:00+00:00,9174.0,2018-06-24 00:00:00+00:00,5777.0,95,-3397.0,-35.757894736842104,-0.004868303993430018,0.4670754295391537,pivot_n5,down,975,1070
pivot_n5_986,2018-04-01 00:00:00+00:00,6450.0,2018-05-05 00:00:00+00:00,9948.12,34,3498.120000000001,102.8858823529412,0.012744219346673505,0.803986067156043,pivot_n5,up,986,1020
pivot_n5_1010,2018-04-25 00:00:00+00:00,9763.49,2018-06-24 00:00:00+00:00,5777.0,60,-3986.49,-66.44149999999999,-0.008746090027931513,0.6897128723681851,pivot_n5,down,1010,1070
pivot_n5_1020,2018-05-05 00:00:00+00:00,9948.12,2018-11-20 00:00:00+00:00,4035.0,199,-5913.120000000001,-29.714170854271362,-0.004534559230515921,0.5617504539366605,pivot_n5,down,1020,1219
pivot_n5_1044,2018-05-29 00:00:00+00:00,7058.0,2018-07-24 00:00:00+00:00,8488.0,56,1430.0,25.535714285714285,0.0032944942153322098,0.2560915811844307,pivot_n5,up,1044,1100
pivot_n5_1049,2018-06-03 00:00:00+00:00,7777.0,2018-12-15 00:00:00+00:00,3128.89,195,-4648.110000000001,-23.836461538461542,-0.004669191541772363,0.4460796068039395,pivot_n5,down,1049,1244
pivot_n5_1059,2018-06-13 00:00:00+00:00,6135.0,2018-07-24 00:00:00+00:00,8488.0,41,2353.0,57.390243902439025,0.007918129832897738,0.4924739653575601,pivot_n5,up,1059,1100
pivot_n5_1065,2018-06-19 00:00:00+00:00,6829.06,2018-12-15 00:00:00+00:00,3128.89,179,-3700.1700000000005,-20.671340782122908,-0.0043603839493442,0.3706367165576059,pivot_n5,down,1065,1244
pivot_n5_1070,2018-06-24 00:00:00+00:00,5777.0,2018-07-24 00:00:00+00:00,8488.0,30,2711.0,90.36666666666666,0.012825629483751785,0.6633185884188763,pivot_n5,up,1070,1100
pivot_n5_1083,2018-07-07 00:00:00+00:00,6843.26,2018-12-15 00:00:00+00:00,3128.89,161,-3714.3700000000003,-23.070621118012426,-0.004860782094489387,0.3923064988612327,pivot_n5,down,1083,1244
pivot_n5_1088,2018-07-12 00:00:00+00:00,6075.01,2018-07-24 00:00:00+00:00,8488.0,12,2412.99,201.08249999999998,0.027872480499657463,0.9335082849831092,pivot_n5,up,1088,1100
pivot_n5_1100,2018-07-24 00:00:00+00:00,8488.0,2018-12-15 00:00:00+00:00,3128.89,144,-5359.110000000001,-37.21604166666667,-0.006930382585031156,0.598500755509331,pivot_n5,down,1100,1244
pivot_n5_1121,2018-08-14 00:00:00+00:00,5900.0,2018-09-04 00:00:00+00:00,7402.5,21,1502.5,71.54761904761905,0.010803115718187406,0.43939803554307405,pivot_n5,up,1121,1142
pivot_n5_1122,2018-08-15 00:00:00+00:00,6636.0,2018-12-15 00:00:00+00:00,3128.89,122,-3507.11,-28.746803278688525,-0.006162549698860677,0.4255227166597805,pivot_n5,down,1122,1244
pivot_n5_1142,2018-09-04 00:00:00+00:00,7402.5,2018-12-15 00:00:00+00:00,3128.89,102,-4273.610000000001,-41.89813725490197,-0.008442543842415821,0.5670848939388158,pivot_n5,down,1142,1244
pivot_n5_1146,2018-09-08 00:00:00+00:00,6116.0,2018-09-22 00:00:00+00:00,6823.0,14,707.0,50.5,0.007813640697605049,0.253226220835514,pivot_n5,up,1146,1160
pivot_n5_1152,2018-09-14 00:00:00+00:00,6580.0,2018-12-15 00:00:00+00:00,3128.89,92,-3451.11,-37.5120652173913,-0.008079961263804676,0.48218996299517486,pivot_n5,down,1152,1244
pivot_n5_1157,2018-09-19 00:00:00+00:00,6106.37,2018-09-22 00:00:00+00:00,6823.0,3,716.6300000000001,238.8766666666667,0.036988923073840975,0.5544822334675616,pivot_n5,up,1157,1160
pivot_n5_1160,2018-09-22 00:00:00+00:00,6823.0,2018-12-15 00:00:00+00:00,3128.89,84,-3694.11,-43.9775,-0.009281201771024893,0.540161290209659,pivot_n5,down,1160,1244
pivot_n5_1163,2018-09-25 00:00:00+00:00,6320.5,2018-10-15 00:00:00+00:00,6810.0,20,489.5,24.475,0.003729690060397284,0.14668678023610618,pivot_n5,up,1163,1183
pivot_n5_1166,2018-09-28 00:00:00+00:00,6786.73,2018-12-15 00:00:00+00:00,3128.89,78,-3657.8399999999997,-46.895384615384614,-0.009926806742654476,0.5550481776316257,pivot_n5,down,1166,1244
pivot_n5_1171,2018-10-03 00:00:00+00:00,6398.96,2018-10-15 00:00:00+00:00,6810.0,12,411.03999999999996,34.25333333333333,0.005188053583362536,0.15901816644886935,pivot_n5,up,1171,1183
pivot_n5_1176,2018-10-08 00:00:00+00:00,6681.19,2018-12-15 00:00:00+00:00,3128.89,68,-3552.2999999999997,-52.239705882352936,-0.011156144210709217,0.5773091716215627,pivot_n5,down,1176,1244
pivot_n5_1179,2018-10-11 00:00:00+00:00,6033.34,2018-10-15 00:00:00+00:00,6810.0,4,776.6599999999999,194.16499999999996,0.030272841396496362,0.5204202900562335,pivot_n5,up,1179,1183
pivot_n5_1183,2018-10-15 00:00:00+00:00,6810.0,2018-12-15 00:00:00+00:00,3128.89,61,-3681.11,-60.346065573770495,-0.012749406739249599,0.6316364085385676,pivot_n5,down,1183,1244
pivot_n5_1192,2018-10-24 00:00:00+00:00,6471.0,2018-12-15 00:00:00+00:00,3128.89,52,-3342.11,-64.27134615384615,-0.013974083596306412,0.6211154691860891,pivot_n5,down,1192,1244
pivot_n5_1199,2018-10-31 00:00:00+00:00,6201.67,2019-05-16 00:00:00+00:00,8388.0,197,2186.33,11.098121827411168,0.0015329111797940088,0.20875451562934436,pivot_n5,up,1199,1396
pivot_n5_1206,2018-11-07 00:00:00+00:00,6540.0,2018-12-15 00:00:00+00:00,3128.89,38,-3411.11,-89.76605263157894,-0.019401548852681888,0.7415786259223197,pivot_n5,down,1206,1244
pivot_n5_1224,2018-11-25 00:00:00+00:00,3456.78,2019-05-30 00:00:00+00:00,9090.0,186,5633.219999999999,30.28612903225806,0.005198050474560717,0.5535457466250117,pivot_n5,up,1224,1410
pivot_n5_1228,2018-11-29 00:00:00+00:00,4414.89,2018-12-15 00:00:00+00:00,3128.89,16,-1286.0000000000005,-80.37500000000003,-0.02151903810100343,0.43085809299585187,pivot_n5,down,1228,1244
pivot_n5_1236,2018-12-07 00:00:00+00:00,3212.0,2019-06-25 00:00:00+00:00,11788.88,200,8576.88,42.8844,0.006501314590966317,0.8127699038004808,pivot_n5,up,1236,1436
pivot_n5_1244,2018-12-15 00:00:00+00:00,3128.89,2019-06-26 00:00:00+00:00,13868.44,193,10739.550000000001,55.64533678756477,0.007714701792594594,1.0,pivot_n5,up,1244,1437
pivot_n5_1253,2018-12-24 00:00:00+00:00,4239.37,2019-01-29 00:00:00+00:00,3337.87,36,-901.5,-25.041666666666668,-0.006641160952596108,0.20135747580910332,pivot_n5,down,1253,1289
pivot_n5_1256,2018-12-27 00:00:00+00:00,3567.0,2019-06-26 00:00:00+00:00,13868.44,181,10301.44,56.914033149171274,0.007502159384868496,1.0,pivot_n5,up,1256,1437
pivot_n5_1268,2019-01-08 00:00:00+00:00,4114.8,2019-01-29 00:00:00+00:00,3337.87,21,-776.9300000000003,-36.996666666666684,-0.009964635774753452,0.22720899551046964,pivot_n5,down,1268,1289
pivot_n5_1273,2019-01-13 00:00:00+00:00,3481.54,2019-06-26 00:00:00+00:00,13868.44,164,10386.900000000001,63.334756097560984,0.008427689209773784,1.0,pivot_n5,up,1273,1437
pivot_n5_1279,2019-01-19 00:00:00+00:00,3765.9,2019-01-29 00:00:00+00:00,3337.87,10,-428.0300000000002,-42.80300000000002,-0.012065399750521994,0.18139590839260264,pivot_n5,down,1279,1289
pivot_n5_1282,2019-01-22 00:00:00+00:00,3425.0,2019-06-26 00:00:00+00:00,13868.44,155,10443.44,67.37703225806452,0.009022672795637185,1.0,pivot_n5,up,1282,1437
pivot_n5_1286,2019-01-26 00:00:00+00:00,3657.76,2019-01-29 00:00:00+00:00,3337.87,3,-319.8900000000003,-106.63000000000011,-0.03050601972953615,0.24751032145450014,pivot_n5,down,1286,1289
pivot_n5_1289,2019-01-29 00:00:00+00:00,3337.87,2019-06-26 00:00:00+00:00,13868.44,148,10530.57,71.1525,0.009623532946169168,1.0,pivot_n5,up,1289,1437
pivot_n5_1297,2019-02-06 00:00:00+00:00,3340.8,2019-06-26 00:00:00+00:00,13868.44,140,10527.64,75.19742857142857,0.010167181826941603,1.0,pivot_n5,up,1297,1437
pivot_n5_1299,2019-02-08 00:00:00+00:00,3711.0,2019-02-14 00:00:00+00:00,3535.1,6,-175.9000000000001,-29.31666666666668,-0.0080932990978163,0.09623731369851224,pivot_n5,down,1299,1305
pivot_n5_1305,2019-02-14 00:00:00+00:00,3535.1,2019-06-26 00:00:00+00:00,13868.44,132,10333.34,78.28287878787879,0.01035510732989689,1.0,pivot_n5,up,1305,1437
pivot_n5_1315,2019-02-24 00:00:00+00:00,4188.79,2019-02-27 00:00:00+00:00,3655.0,3,-533.79,-177.92999999999998,-0.045438605403429505,0.41301239328893524,pivot_n5,down,1315,1318
pivot_n5_1318,2019-02-27 00:00:00+00:00,3655.0,2019-06-26 00:00:00+00:00,13868.44,119,10213.44,85.82722689075631,0.01120604757845555,1.0,pivot_n5,up,1318,1437
pivot_n5_1328,2019-03-09 00:00:00+00:00,3947.33,2019-03-14 00:00:00+00:00,3779.28,5,-168.04999999999973,-33.60999999999994,-0.008701177138208137,0.10071793020910154,pivot_n5,down,1328,1333
pivot_n5_1333,2019-03-14 00:00:00+00:00,3779.28,2019-06-26 00:00:00+00:00,13868.44,104,10089.16,97.01115384615385,0.012500790766729091,1.0,pivot_n5,up,1333,1437
pivot_n5_1340,2019-03-21 00:00:00+00:00,4056.33,2019-03-25 00:00:00+00:00,3858.0,4,-198.32999999999993,-49.58249999999998,-0.012532427360616974,0.13289593403400815,pivot_n5,down,1340,1344
pivot_n5_1344,2019-03-25 00:00:00+00:00,3858.0,2019-06-26 00:00:00+00:00,13868.44,93,10010.44,107.63913978494624,0.013757707962950698,1.0,pivot_n5,up,1344,1437
pivot_n5_1360,2019-04-10 00:00:00+00:00,5488.0,2019-04-12 00:00:00+00:00,4901.99,2,-586.0100000000002,-293.0050000000001,-0.0564613226517121,0.5553199897003571,pivot_n5,down,1360,1362
pivot_n5_1362,2019-04-12 00:00:00+00:00,4901.99,2019-06-26 00:00:00+00:00,13868.44,75,8966.45,119.55266666666668,0.013866326798903898,1.0,pivot_n5,up,1362,1437
pivot_n5_1373,2019-04-23 00:00:00+00:00,5650.01,2019-04-25 00:00:00+00:00,4963.0,2,-687.0100000000002,-343.5050000000001,-0.06482345923149203,0.6510305048105703,pivot_n5,down,1373,1375
pivot_n5_1375,2019-04-25 00:00:00+00:00,4963.0,2019-06-26 00:00:00+00:00,13868.44,62,8905.44,143.63612903225808,0.01657427997472014,1.0,pivot_n5,up,1375,1437
pivot_n5_1396,2019-05-16 00:00:00+00:00,8388.0,2019-11-25 00:00:00+00:00,6526.0,193,-1862.0,-9.647668393782384,-0.0013005591443966042,0.17961983776069587,pivot_n5,down,1396,1589
pivot_n5_1397,2019-05-17 00:00:00+00:00,6600.0,2019-06-26 00:00:00+00:00,13868.44,40,7268.4400000000005,181.711,0.018563652650139307,1.0,pivot_n5,up,1397,1437
pivot_n5_1410,2019-05-30 00:00:00+00:00,9090.0,2019-11-25 00:00:00+00:00,6526.0,179,-2564.0,-14.324022346368714,-0.0018512888827835678,0.2568294270948906,pivot_n5,down,1410,1589
pivot_n5_1415,2019-06-04 00:00:00+00:00,7427.0,2019-06-26 00:00:00+00:00,13868.44,22,6441.4400000000005,292.7927272727273,0.02838607937958149,1.0,pivot_n5,up,1415,1437
pivot_n5_1437,2019-06-26 00:00:00+00:00,13868.44,2019-12-18 00:00:00+00:00,6430.0,175,-7438.4400000000005,-42.50537142857143,-0.004392235524505282,0.7535570157462903,pivot_n5,down,1437,1612
pivot_n5_1443,2019-07-02 00:00:00+00:00,9651.0,2019-07-10 00:00:00+00:00,13202.63,8,3551.629999999999,443.9537499999999,0.03916931440567911,1.0,pivot_n5,up,1443,1451
pivot_n5_1451,2019-07-10 00:00:00+00:00,13202.63,2019-12-18 00:00:00+00:00,6430.0,161,-6772.629999999999,-42.066024844720495,-0.004468580831806856,0.7153155887492495,pivot_n5,down,1451,1612
pivot_n5_1458,2019-07-17 00:00:00+00:00,9071.0,2019-08-06 00:00:00+00:00,12320.4,20,3249.3999999999996,162.46999999999997,0.015308695673898762,0.9737365141965338,pivot_n5,up,1458,1478
